Brand,Price,Condition,GPU,Processor_Family,Processor_Speed_GHz,Type,OS,Storage_Type,Storage_GB,Screen_Size_in,RAM_GB,Model_Key
other,91.0,New,other,other,,other,unknown,unknown,,,,other_other_unknown
hp,93.4,New,other,other,,other,unknown,unknown,,,,hp_other_unknown
lg,92.2,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
lenovo,387.0,Used,other,i5,3.1,notebook/laptop,windows,unknown,480.0,14.0,,lenovo_i5_mid
other,105.8,Unknown,other,other,,other,unknown,unknown,,,,other_other_unknown
samsung,102.75,New,other,other,,other,unknown,unknown,,,,samsung_other_unknown
other,50.7,New,other,other,,other,unknown,unknown,,,,other_other_unknown
lg,116.5,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
other,59.94,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,2108.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
samsung,112.4,New,other,other,,other,unknown,unknown,,,,samsung_other_unknown
other,45.25,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,430.0,Used,intel,i3,3.0,notebook/laptop,windows,ssd,120.0,13.3,,other_i3_mid
other,177.2,Used,intel,i5,2.4,notebook/laptop,windows,hdd/ssd,120.0,15.6,4.0,other_i5_standard
other,81.56,New,other,other,,other,unknown,unknown,,,,other_other_unknown
lg,89.9,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
dell,413.0,Used,intel,i5,2.3,notebook/laptop,windows,ssd,120.0,12.5,,dell_i5_mid
samsung,171.1,New,other,other,,other,unknown,unknown,,,,samsung_other_unknown
samsung,94.5,New,other,other,,other,unknown,unknown,,,,samsung_other_unknown
other,658.0,Used,intel,i5,3.0,notebook/laptop,windows,unknown,480.0,14.0,,other_i5_mid
hp,60.62,New,other,other,,other,unknown,unknown,,,,hp_other_unknown
dell,549.0,Refurbished,intel,i5,3.1,notebook/laptop,windows,ssd,2048.0,14.0,,dell_i5_mid
lenovo,394.0,Used,intel,i5,3.0,notebook/laptop,windows,ssd,120.0,14.0,,lenovo_i5_mid
other,431.8,Used,intel,i3,3.0,notebook/laptop,windows,ssd,120.0,13.3,,other_i3_mid
other,341.2,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,421.0,Used,intel,i5,,notebook/laptop,windows,unknown,480.0,14.0,,dell_i5_mid
other,238.4,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,444.0,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,462.5,Used,intel,i5,2.6,notebook/laptop,windows,unknown,960.0,14.0,,dell_i5_mid
other,732.5,Refurbished,intel,i5,3.0,notebook/laptop,windows,ssd,2048.0,13.3,,other_i5_mid
lenovo,521.5,Unknown,other,other,,notebook/laptop,unknown,unknown,,,,lenovo_other_unknown
other,9.43,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,607.0,Used,intel,i3,1.49,notebook/laptop,windows,ssd,480.0,15.6,,lenovo_i3_standard
other,14.1,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
lg,115.94,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
dell,226.6,Used,other,i5,2.4,notebook/laptop,windows,ssd,128.0,14.0,,dell_i5_mid
dell,1363.0,Refurbished,intel,i5,1.99,notebook/laptop,windows,ssd,4096.0,10.8,,dell_i5_small
other,162.5,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,387.2,Used,intel,i3,3.0,notebook/laptop,windows,ssd,120.0,14.0,,other_i3_mid
other,16.12,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,50.6,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,405.5,New,other,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,520.5,Used,intel,i3,3.0,notebook/laptop,windows,ssd,240.0,12.5,,lenovo_i3_mid
samsung,80.7,New,other,other,,other,unknown,unknown,,,,samsung_other_unknown
dell,480.5,Used,intel,i5,2.7,notebook/laptop,windows,unknown,960.0,14.0,,dell_i5_mid
other,306.8,Refurbished,other,other,,other,unknown,unknown,,,,other_other_unknown
dell,650.0,Used,intel,i5,2.8,notebook/laptop,windows,unknown,960.0,12.5,,dell_i5_mid
lenovo,565.0,Used,intel,i3,1.49,notebook/laptop,windows,ssd,240.0,15.6,,lenovo_i3_standard
other,40.12,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,1051.0,New,other,other,,other,unknown,unknown,,,,other_other_unknown
dell,485.8,Used,intel,i5,2.8,notebook/laptop,windows,unknown,240.0,12.5,,dell_i5_mid
other,192.6,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,269.8,Used,intel,i5,3.0,notebook/laptop,windows,unknown,120.0,14.0,,dell_i5_mid
other,2288.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,65.8,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,301.5,New,other,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,460.0,Used,intel,i5,3.0,notebook/laptop,windows,hdd/ssd,120.0,14.0,,lenovo_i5_mid
dell,416.8,Used,intel,i5,2.3,notebook/laptop,windows,ssd,120.0,12.5,,dell_i5_mid
lenovo,448.5,Unknown,other,other,,notebook/laptop,unknown,unknown,,,,lenovo_other_unknown
other,59.0,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,831.0,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,538.5,Refurbished,intel,i5,3.0,notebook/laptop,windows,ssd,240.0,14.0,,lenovo_i5_mid
lg,97.3,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
other,518.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,532.0,Used,amd,i5,3.0,notebook/laptop,windows,unknown,480.0,15.6,,dell_i5_standard
lg,109.5,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
lg,166.5,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
other,443.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,488.2,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,525.5,Refurbished,intel,i5,3.0,notebook/laptop,windows,ssd,240.0,14.0,,lenovo_i5_mid
other,488.5,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,304.0,Used,nvidia,i5,2.6,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
other,75.0,For Parts,other,i5,1.6,other,unknown,ssd,120.0,14.0,4.0,other_i5_mid
other,81.0,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,425.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,229.8,Used,intel,other,1.6,other,windows,unknown,240.0,14.0,8.0,dell_other_mid
other,104.4,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,278.2,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,120.44,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,64.44,Unknown,other,other,,other,unknown,unknown,,,,other_other_unknown
other,266.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,43.4,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,128.1,Unknown,other,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,72.75,New,other,other,,other,unknown,unknown,,,,lenovo_other_unknown
microsoft,69.6,For Parts,other,i5,,notebook/laptop,unknown,ssd,256.0,12.5,,microsoft_i5_mid
hp,70.0,Used,intel,celeron,1.6,other,chrome,emmc,16.0,11.6,4.0,hp_celeron_small
lenovo,218.5,Used,intel,i5,1.6,notebook/laptop,windows,ssd,256.0,13.3,16.0,lenovo_i5_mid
dell,328.0,Refurbished,intel,i5,2.6,notebook/laptop,windows,ssd,1024.0,11.6,16.0,dell_i5_small
lenovo,230.0,Refurbished,intel,i7,1.9,notebook/laptop,windows,other,256.0,14.0,16.0,lenovo_i7_mid
other,509.5,Unknown,amd,ryzen7,2.0,notebook/laptop,windows,ssd,512.0,14.0,16.0,other_ryzen7_mid
microsoft,124.0,Used,intel,pentium,1.1,notebook/laptop,windows,ssd,64.0,10.5,64.0,microsoft_pentium_small
microsoft,409.0,Open Box,intel,i5,2.4,notebook/laptop,windows,ssd,256.0,12.3,8.0,microsoft_i5_mid
dell,125.94,Refurbished,intel,i5,2.4,notebook/laptop,windows,ssd,240.0,14.0,8.0,dell_i5_mid
lenovo,60.0,For Parts,intel,i5,2.4,other,unknown,unknown,,14.0,8.0,lenovo_i5_mid
other,636.0,New,intel,celeron,2.8,notebook/laptop,windows,ssd,128.0,15.6,4.0,other_celeron_standard
dell,190.0,New,other,i5,1.6,other,chrome,unknown,128.0,14.0,8.0,dell_i5_mid
hp,89.94,Used,intel,other,1.0,notebook/laptop,windows,ssd,128.0,11.6,8.0,hp_other_small
other,333.2,Used,other,i5,2.6,other,windows,ssd,500.0,14.0,16.0,other_i5_mid
lenovo,89.0,Used,intel,i5,1.9,notebook/laptop,unknown,ssd,,14.0,,lenovo_i5_mid
lenovo,949.0,Unknown,intel,i7,1.7,notebook/laptop,windows,ssd,512.0,14.0,16.0,lenovo_i7_mid
dell,270.0,Refurbished,other,i7,4.8,notebook/laptop,windows,ssd,512.0,13.3,16.0,dell_i7_mid
hp,180.0,Used,other,i5,2.5,notebook/laptop,windows,ssd,256.0,14.0,8.0,hp_i5_mid
dell,399.0,Used,intel,i5,1.7,notebook/laptop,unknown,ssd,512.0,14.0,32.0,dell_i5_mid
lenovo,649.5,New,nvidia,i5,2.1,notebook/laptop,windows,ssd,512.0,15.6,16.0,lenovo_i5_standard
hp,780.0,New,intel,i7,1.7,notebook/laptop,windows,hdd/ssd,4096.0,17.3,64.0,hp_i7_large
asus,609.0,New,amd,ryzen7,4.4,notebook/laptop,windows,ssd,1024.0,16.0,16.0,asus_ryzen7_large
lenovo,255.0,Used,other,i7,,other,windows,unknown,500.0,14.0,16.0,lenovo_i7_mid
microsoft,188.0,Used,intel,i7,4.2,notebook/laptop,unknown,ssd,512.0,,16.0,microsoft_i7_unknown
other,320.0,Used,other,i5,2.6,notebook/laptop,windows,ssd,750.0,15.6,8.0,other_i5_standard
other,260.0,Used,other,i5,1.6,notebook/laptop,windows,ssd,512.0,13.3,8.0,other_i5_mid
samsung,450.0,Unknown,intel,i7,2.8,notebook/laptop,windows,ssd,512.0,13.3,16.0,samsung_i7_mid
dell,401.5,Used,intel,i5,2.8,notebook/laptop,windows,unknown,240.0,12.5,,dell_i5_mid
dell,396.2,Used,intel,i5,2.8,notebook/laptop,windows,unknown,120.0,12.5,,dell_i5_mid
other,921.0,Open Box,other,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,156.1,Used,other,i5,2.6,other,windows,ssd,256.0,14.0,8.0,lenovo_i5_mid
dell,414.8,Used,intel,i5,2.6,notebook/laptop,windows,unknown,480.0,14.0,,dell_i5_mid
other,169.0,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,363.8,Used,intel,i5,,other,windows,unknown,480.0,10.8,,dell_i5_small
hp,350.0,Used,intel,i5,1.0,notebook/laptop,windows,ssd,1024.0,15.6,32.0,hp_i5_standard
other,129.9,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
dell,24.25,Used,other,other,,other,unknown,unknown,,15.6,,dell_other_standard
other,151.9,Refurbished,intel,i5,,notebook/laptop,linux,hdd/ssd,120.0,,16.0,other_i5_unknown
hp,758.0,Unknown,other,other,,notebook/laptop,windows,ssd,256.0,13.0,8.0,hp_other_mid
dell,388.0,Unknown,intel,i5,1.0,notebook/laptop,windows,ssd,256.0,13.3,8.0,dell_i5_mid
other,374.2,Refurbished,other,other,,other,unknown,unknown,,,,other_other_unknown
other,204.5,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,435.8,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,190.0,Used,other,i5,2.3,notebook/laptop,windows,hdd/ssd,500.0,14.0,8.0,dell_i5_mid
hp,390.0,New,intel,i5,2.4,notebook/laptop,windows,ssd,256.0,15.6,8.0,hp_i5_standard
other,8.68,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,57.3,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,332.0,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,388.5,Used,intel,i5,,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
dell,502.2,Used,other,i5,1.7,notebook/laptop,windows,unknown,256.0,,8.0,dell_i5_unknown
other,315.2,New,other,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,64.25,New,other,other,,other,unknown,unknown,,,,lenovo_other_unknown
lenovo,358.5,Used,other,i5,1.6,notebook/laptop,unknown,unknown,256.0,,16.0,lenovo_i5_unknown
acer,49.6,New,other,other,,other,unknown,unknown,,,,acer_other_unknown
dell,286.8,Used,other,i5,1.6,notebook/laptop,windows,unknown,256.0,,8.0,dell_i5_unknown
other,2326.0,Refurbished,intel,i7,1.99,notebook/laptop,windows,ssd,2048.0,14.0,,other_i7_mid
other,50.72,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,399.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,60.75,New,other,other,,other,unknown,unknown,,,,lenovo_other_unknown
other,10.51,Used,amd,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,321.0,Used,intel,i5,,notebook/laptop,windows,unknown,240.0,14.0,,lenovo_i5_mid
other,2128.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,2144.0,Refurbished,intel,i7,1.8,notebook/laptop,windows,ssd,240.0,14.0,,other_i7_mid
dell,492.5,Used,intel,i5,2.7,notebook/laptop,windows,unknown,960.0,14.0,,dell_i5_mid
other,70.06,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,528.5,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,2092.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,416.8,Used,intel,i5,2.8,notebook/laptop,windows,unknown,120.0,12.5,,dell_i5_mid
other,385.2,New,other,other,,other,unknown,unknown,,,,other_other_unknown
dell,335.2,Used,intel,i5,2.7,notebook/laptop,windows,unknown,120.0,14.0,,dell_i5_mid
other,2678.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,2144.0,Refurbished,intel,i7,1.99,notebook/laptop,windows,ssd,240.0,14.0,,other_i7_mid
other,127.56,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,54.97,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,301.5,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,94.06,New,other,other,,other,unknown,unknown,,,,other_other_unknown
dell,284.2,Used,intel,i5,,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
dell,375.5,Used,intel,i5,2.8,notebook/laptop,windows,unknown,120.0,12.5,,dell_i5_mid
other,374.2,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,395.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,515.5,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,491.0,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,711.5,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,1046.0,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,270.2,Refurbished,nvidia,other,,other,unknown,unknown,,,,other_other_unknown
other,477.5,Used,intel,i3,3.0,notebook/laptop,windows,ssd,480.0,14.0,,other_i3_mid
dell,292.2,Used,intel,i5,2.6,notebook/laptop,windows,unknown,120.0,14.0,,dell_i5_mid
lenovo,462.8,Used,intel,i3,2.4,notebook/laptop,windows,ssd,120.0,13.0,,lenovo_i3_mid
other,313.8,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
lg,93.7,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
other,431.8,Refurbished,intel,i5,,notebook/laptop,windows,unknown,240.0,13.3,,other_i5_mid
other,21.6,For Parts,other,pentium,,other,unknown,unknown,,15.0,,other_pentium_standard
lenovo,502.5,Used,intel,i5,3.0,notebook/laptop,windows,ssd,120.0,14.0,,lenovo_i5_mid
other,434.5,Used,intel,i3,3.0,notebook/laptop,windows,ssd,240.0,13.3,,other_i3_mid
lenovo,433.8,Used,intel,i5,2.8,notebook/laptop,windows,unknown,960.0,14.0,,lenovo_i5_mid
other,558.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,474.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,331.0,Used,other,i7,2.6,notebook/laptop,windows,ssd,128.0,14.0,,dell_i7_mid
other,59.84,New,other,other,,other,unknown,unknown,,,,other_other_unknown
samsung,141.4,New,other,other,,other,unknown,unknown,,,,samsung_other_unknown
lenovo,626.0,Unknown,other,other,,notebook/laptop,unknown,unknown,,,,lenovo_other_unknown
other,349.8,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,93.94,Unknown,other,other,,notebook/laptop,unknown,unknown,,17.3,,other_other_large
other,125.9,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,14.14,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
lenovo,346.0,Used,intel,i5,2.8,notebook/laptop,windows,unknown,120.0,14.0,,lenovo_i5_mid
asus,84.1,New,other,other,,other,unknown,unknown,,,,asus_other_unknown
other,316.8,New,other,i5,,notebook/laptop,windows,ssd,256.0,13.3,8.0,other_i5_mid
lenovo,322.2,Used,intel,i5,,notebook/laptop,windows,unknown,240.0,14.0,,lenovo_i5_mid
dell,345.8,Used,intel,i5,2.7,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
other,307.0,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
acer,70.75,New,other,other,,other,unknown,unknown,,,,acer_other_unknown
dell,430.2,Used,intel,i5,2.8,notebook/laptop,windows,unknown,240.0,12.5,,dell_i5_mid
other,201.4,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,95.0,Unknown,other,other,,other,unknown,unknown,,,,other_other_unknown
dell,321.2,Refurbished,intel,i5,3.0,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
other,70.0,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,43.5,Used,other,other,,other,unknown,unknown,,14.0,,other_other_mid
dell,229.8,Used,intel,other,1.6,other,windows,unknown,240.0,14.0,16.0,dell_other_mid
lenovo,500.0,Used,intel,i5,,notebook/laptop,windows,unknown,240.0,12.5,,lenovo_i5_mid
dell,324.8,Used,intel,i5,2.7,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
dell,332.2,Used,intel,i5,2.6,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
lg,94.7,New,other,other,,other,unknown,unknown,,,,lg_other_unknown
other,22.22,For Parts,other,pentium,,other,unknown,unknown,,14.0,,other_pentium_mid
dell,294.8,Used,intel,other,1.6,other,windows,unknown,1024.0,14.0,16.0,dell_other_mid
lenovo,676.0,Refurbished,intel,celeron,,notebook/laptop,windows,unknown,240.0,15.6,,lenovo_celeron_standard
lenovo,489.2,Used,intel,i5,,notebook/laptop,windows,unknown,120.0,12.5,,lenovo_i5_mid
other,124.56,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,486.5,Used,intel,i5,,other,windows,unknown,120.0,15.6,,other_i5_standard
other,446.2,Used,other,other,2.26,other,unknown,unknown,160.0,,,other_other_unknown
dell,100.0,Used,other,i5,2.3,notebook/laptop,windows,ssd,256.0,14.0,8.0,dell_i5_mid
other,371.8,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,7.6,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,205.9,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,593.5,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
other,55.03,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,116.5,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,155.4,Unknown,other,other,,other,unknown,unknown,,,,other_other_unknown
dell,344.8,Used,intel,other,1.6,other,windows,unknown,2048.0,14.0,16.0,dell_other_mid
dell,431.8,Refurbished,intel,i5,,other,windows,unknown,480.0,14.0,,dell_i5_mid
other,334.2,Refurbished,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,269.8,Used,intel,i5,3.0,notebook/laptop,windows,unknown,120.0,14.0,,dell_i5_mid
dell,396.8,Used,intel,i5,2.8,notebook/laptop,windows,unknown,120.0,12.5,,dell_i5_mid
other,294.5,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,384.5,Used,intel,i5,2.6,notebook/laptop,windows,unknown,240.0,14.0,,dell_i5_mid
other,205.8,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,245.2,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,218.8,Used,other,other,,other,unknown,unknown,,,,other_other_unknown
other,270.5,Refurbished,nvidia,other,,other,unknown,unknown,,,,other_other_unknown
samsung,69.3,New,other,other,,other,unknown,unknown,,,,samsung_other_unknown
hp,147.5,Used,other,i5,,notebook/laptop,windows,ssd,256.0,13.3,8.0,hp_i5_mid
other,109.5,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,105.5,New,other,other,,other,unknown,unknown,,,,other_other_unknown
other,441.2,Used,intel,other,,other,unknown,unknown,,,,other_other_unknown
dell,325.0,Used,intel,i5,,other,windows,unknown,120.0,14.0,,dell_i5_mid
other,152.0,Used,intel,i3,,notebook/laptop,windows,ssd,240.0,14.0,8.0,other_i3_mid
asus,101.4,Used,intel,celeron,1.1,notebook/laptop,windows,emmc,64.0,11.6,4.0,asus_celeron_small
other,42.12,New,other,other,,other,unknown,unknown,,,,other_other_unknown
asus,840.0,Unknown,nvidia,i7,2.3,notebook/laptop,windows,ssd,512.0,16.0,16.0,asus_i7_large
other,22.0,For Parts,other,pentium,,other,unknown,unknown,,15.4,,other_pentium_standard
